model,region,code,family,genus,species,parameter,estimate,na_genus
DBH,"CA-AB, CA-MB, CA-NT, CA-ON, CA-SK",POPU.BAL,Salicaceae,Populus,balsamifera,bwood1,0.051,FALSE
DBH,"CA-AB, CA-MB, CA-NT, CA-ON, CA-SK",POPU.BAL,Salicaceae,Populus,balsamifera,bwood2,2.4529,FALSE
DBH,"CA-AB, CA-MB, CA-NT, CA-ON, CA-SK",POPU.BAL,Salicaceae,Populus,balsamifera,bbark1,0.0297,FALSE
DBH,"CA-AB, CA-MB, CA-NT, CA-ON, CA-SK",POPU.BAL,Salicaceae,Populus,balsamifera,bbark2,2.1131,FALSE
DBH,"CA-AB, CA-MB, CA-NT, CA-ON, CA-SK",POPU.BAL,Salicaceae,Populus,balsamifera,bbranches1,0.012,FALSE
DBH,"CA-AB, CA-MB, CA-NT, CA-ON, CA-SK",POPU.BAL,Salicaceae,Populus,balsamifera,bbranches2,2.4165,FALSE
DBH,"CA-AB, CA-MB, CA-NT, CA-ON, CA-SK",POPU.BAL,Salicaceae,Populus,balsamifera,bfoliage1,0.0276,FALSE
DBH,"CA-AB, CA-MB, CA-NT, CA-ON, CA-SK",POPU.BAL,Salicaceae,Populus,balsamifera,bfoliage2,1.6215,FALSE
DBH,CA-ON,TILI.AME,Malvaceae,Tilia,americana,bwood1,0.0562,FALSE
DBH,CA-ON,TILI.AME,Malvaceae,Tilia,americana,bwood2,2.4102,FALSE
DBH,CA-ON,TILI.AME,Malvaceae,Tilia,americana,bbark1,0.0302,FALSE
DBH,CA-ON,TILI.AME,Malvaceae,Tilia,americana,bbark2,2.0976,FALSE
DBH,CA-ON,TILI.AME,Malvaceae,Tilia,americana,bbranches1,0.023,FALSE
DBH,CA-ON,TILI.AME,Malvaceae,Tilia,americana,bbranches2,2.2382,FALSE
DBH,CA-ON,TILI.AME,Malvaceae,Tilia,americana,bfoliage1,0.0288,FALSE
DBH,CA-ON,TILI.AME,Malvaceae,Tilia,americana,bfoliage2,1.6378,FALSE
DBH,"CA-ON, CA-QC",FAGU.GRA,Fagaceae,Fagus,grandifolia,bwood1,0.1478,FALSE
DBH,"CA-ON, CA-QC",FAGU.GRA,Fagaceae,Fagus,grandifolia,bwood2,2.2986,FALSE
DBH,"CA-ON, CA-QC",FAGU.GRA,Fagaceae,Fagus,grandifolia,bbark1,0.012,FALSE
DBH,"CA-ON, CA-QC",FAGU.GRA,Fagaceae,Fagus,grandifolia,bbark2,2.2388,FALSE
DBH,"CA-ON, CA-QC",FAGU.GRA,Fagaceae,Fagus,grandifolia,bbranches1,0.037,FALSE
DBH,"CA-ON, CA-QC",FAGU.GRA,Fagaceae,Fagus,grandifolia,bbranches2,2.368,FALSE
DBH,"CA-ON, CA-QC",FAGU.GRA,Fagaceae,Fagus,grandifolia,bfoliage1,0.0376,FALSE
DBH,"CA-ON, CA-QC",FAGU.GRA,Fagaceae,Fagus,grandifolia,bfoliage2,1.6164,FALSE
DBH,"CA-ON, CA-QC",FRAX.NIG,Oleaceae,Fraxinus,nigra,bwood1,0.0941,FALSE
DBH,"CA-ON, CA-QC",FRAX.NIG,Oleaceae,Fraxinus,nigra,bwood2,2.3491,FALSE
DBH,"CA-ON, CA-QC",FRAX.NIG,Oleaceae,Fraxinus,nigra,bbark1,0.0323,FALSE
DBH,"CA-ON, CA-QC",FRAX.NIG,Oleaceae,Fraxinus,nigra,bbark2,2.0761,FALSE
DBH,"CA-ON, CA-QC",FRAX.NIG,Oleaceae,Fraxinus,nigra,bbranches1,0.0448,FALSE
DBH,"CA-ON, CA-QC",FRAX.NIG,Oleaceae,Fraxinus,nigra,bbranches2,1.9771,FALSE
DBH,"CA-ON, CA-QC",FRAX.NIG,Oleaceae,Fraxinus,nigra,bfoliage1,0.0538,FALSE
DBH,"CA-ON, CA-QC",FRAX.NIG,Oleaceae,Fraxinus,nigra,bfoliage2,1.3584,FALSE
DBH,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bwood1,0.3743,FALSE
DBH,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bwood2,1.9406,FALSE
DBH,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bbark1,0.0679,FALSE
DBH,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bbark2,1.8377,FALSE
DBH,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bbranches1,0.0796,FALSE
DBH,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bbranches2,2.0103,FALSE
DBH,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bfoliage1,0.084,FALSE
DBH,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bfoliage2,1.2319,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bwood1,0.0477,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bwood2,2.5147,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbark1,0.0153,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbark2,2.2429,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbranches1,0.0278,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbranches2,2.0839,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bfoliage1,0.1648,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bfoliage2,1.4143,FALSE
DBH,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bwood1,0.0619,FALSE
DBH,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bwood2,2.3821,FALSE
DBH,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbark1,0.0139,FALSE
DBH,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbark2,2.3282,FALSE
DBH,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbranches1,0.0217,FALSE
DBH,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbranches2,2.2653,FALSE
DBH,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bfoliage1,0.0776,FALSE
DBH,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bfoliage2,1.6995,FALSE
DBH,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bwood1,0.1277,FALSE
DBH,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bwood2,1.9778,FALSE
DBH,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbark1,0.0377,FALSE
DBH,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbark2,1.6064,FALSE
DBH,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbranches1,0.0254,FALSE
DBH,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbranches2,2.2884,FALSE
DBH,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bfoliage1,0.055,FALSE
DBH,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bfoliage2,1.8656,FALSE
DBH,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bwood1,0.0654,FALSE
DBH,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bwood2,2.2121,FALSE
DBH,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbark1,0.0114,FALSE
DBH,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbark2,2.1432,FALSE
DBH,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbranches1,0.0335,FALSE
DBH,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbranches2,1.9367,FALSE
DBH,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bfoliage1,0.0499,FALSE
DBH,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bfoliage2,1.7278,FALSE
DBH,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bwood1,0.0997,FALSE
DBH,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bwood2,2.2709,FALSE
DBH,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbark1,0.0192,FALSE
DBH,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbark2,2.2038,FALSE
DBH,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbranches1,0.0056,FALSE
DBH,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbranches2,2.6011,FALSE
DBH,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bfoliage1,0.0284,FALSE
DBH,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bfoliage2,1.9375,FALSE
DBH,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bwood1,0.072,FALSE
DBH,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bwood2,2.3885,FALSE
DBH,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbark1,0.0168,FALSE
DBH,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbark2,2.2569,FALSE
DBH,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbranches1,0.0088,FALSE
DBH,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbranches2,2.5689,FALSE
DBH,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bfoliage1,0.0099,FALSE
DBH,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bfoliage2,1.8985,FALSE
DBH,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bwood1,0.2116,FALSE
DBH,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bwood2,2.2013,FALSE
DBH,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbark1,0.0365,FALSE
DBH,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbark2,2.1133,FALSE
DBH,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbranches1,0.0087,FALSE
DBH,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbranches2,2.8927,FALSE
DBH,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bfoliage1,0.0173,FALSE
DBH,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bfoliage2,1.983,FALSE
DBH,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bwood1,0.1929,FALSE
DBH,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bwood2,1.9672,FALSE
DBH,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbark1,0.0671,FALSE
DBH,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbark2,1.5911,FALSE
DBH,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbranches1,0.0278,FALSE
DBH,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbranches2,2.1336,FALSE
DBH,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bfoliage1,0.0293,FALSE
DBH,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bfoliage2,1.9502,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bwood1,0.0804,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bwood2,2.4041,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbark1,0.0184,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbark2,2.0703,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbranches1,0.0079,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbranches2,2.4155,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bfoliage1,0.0389,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bfoliage2,1.729,FALSE
DBH,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bwood1,0.0959,FALSE
DBH,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bwood2,2.343,FALSE
DBH,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbark1,0.0308,FALSE
DBH,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbark2,2.224,FALSE
DBH,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbranches1,0.0047,FALSE
DBH,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbranches2,2.653,FALSE
DBH,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bfoliage1,0.008,FALSE
DBH,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bfoliage2,2.0149,FALSE
DBH,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bwood1,0.0475,FALSE
DBH,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bwood2,2.5437,FALSE
DBH,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbark1,0.0186,FALSE
DBH,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbark2,2.0807,FALSE
DBH,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbranches1,0.0198,FALSE
DBH,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbranches2,2.1287,FALSE
DBH,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bfoliage1,0.0432,FALSE
DBH,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bfoliage2,1.7166,FALSE
DBH,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bwood1,0.1571,FALSE
DBH,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bwood2,2.1817,FALSE
DBH,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbark1,0.0416,FALSE
DBH,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbark2,2.0509,FALSE
DBH,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbranches1,0.0177,FALSE
DBH,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbranches2,2.337,FALSE
DBH,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bfoliage1,0.1041,FALSE
DBH,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bfoliage2,1.2185,FALSE
DBH,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bwood1,0.1014,FALSE
DBH,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bwood2,2.3448,FALSE
DBH,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbark1,0.0291,FALSE
DBH,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbark2,2.0893,FALSE
DBH,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbranches1,0.0175,FALSE
DBH,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbranches2,2.4846,FALSE
DBH,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bfoliage1,0.0515,FALSE
DBH,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bfoliage2,1.1598,FALSE
DBH,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bwood1,0.1754,FALSE
DBH,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bwood2,2.1616,FALSE
DBH,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbark1,0.0381,FALSE
DBH,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbark2,2.0991,FALSE
DBH,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbranches1,0.0085,FALSE
DBH,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbranches2,2.779,FALSE
DBH,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bfoliage1,0.0373,FALSE
DBH,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bfoliage2,1.674,FALSE
DBH,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bwood1,0.0564,FALSE
DBH,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bwood2,2.4465,FALSE
DBH,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbark1,0.0188,FALSE
DBH,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbark2,2.0527,FALSE
DBH,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbranches1,0.0033,FALSE
DBH,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbranches2,2.7515,FALSE
DBH,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bfoliage1,0.0212,FALSE
DBH,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bfoliage2,2.069,FALSE
DBH,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bwood1,0.0989,FALSE
DBH,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bwood2,2.2814,FALSE
DBH,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbark1,0.022,FALSE
DBH,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbark2,2.0908,FALSE
DBH,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbranches1,5.00E-04,FALSE
DBH,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbranches2,3.275,FALSE
DBH,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bfoliage1,0.0066,FALSE
DBH,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bfoliage2,2.4213,FALSE
DBH,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bwood1,0.2324,FALSE
DBH,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bwood2,2.1,FALSE
DBH,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbark1,0.0278,FALSE
DBH,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbark2,2.0433,FALSE
DBH,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbranches1,0.0028,FALSE
DBH,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbranches2,3.102,FALSE
DBH,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bfoliage1,0.143,FALSE
DBH,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bfoliage2,1.258,FALSE
DBH,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bwood1,0.1315,FALSE
DBH,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bwood2,2.3129,FALSE
DBH,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbark1,0.0631,FALSE
DBH,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbark2,1.9241,FALSE
DBH,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbranches1,0.033,FALSE
DBH,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbranches2,2.3741,FALSE
DBH,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bfoliage1,0.0393,FALSE
DBH,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bfoliage2,1.693,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bwood1,0.0625,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bwood2,2.4475,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbark1,0.0174,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbark2,2.1109,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbranches1,0.0196,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbranches2,2.2652,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bfoliage1,0.0801,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bfoliage2,1.4875,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bwood1,0.0605,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bwood2,0.2475,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbark1,0.0168,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbark2,0.23949,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbranches1,0.008,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbranches2,0.25214,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bfoliage1,0.0261,FALSE
DBH,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bfoliage2,1.6304,FALSE
DBH,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bwood1,0.1861,FALSE
DBH,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bwood2,2.1665,FALSE
DBH,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bbark1,0.0406,FALSE
DBH,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bbark2,1.9946,FALSE
DBH,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bbranches1,0.0461,FALSE
